"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","image-keyboard-response","569","222369","0.0-3.0-0.138","","null","img_mproj/faces/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","570","222670","0.0-3.0-1.138","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","571","222872","0.0-3.0-2.138","","null","img_mproj/faces/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","572","223315","0.0-3.0-3.138","","443","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","573","223521","0.0-3.0-0.139","","null","img_mproj/Mfalse/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","574","223823","0.0-3.0-1.139","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","575","224025","0.0-3.0-2.139","","null","img_mproj/Mfalse/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","576","224941","0.0-3.0-3.139","","914","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","577","225143","0.0-3.0-0.140","","null","img_mproj/false/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","578","225444","0.0-3.0-1.140","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","579","225647","0.0-3.0-2.140","","null","img_mproj/Mfalse/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","580","226804","0.0-3.0-3.140","","1157","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMP"
"","","","","","image-keyboard-response","581","227007","0.0-3.0-0.141","","null","img_mproj/false/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","582","227308","0.0-3.0-1.141","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","583","227511","0.0-3.0-2.141","","null","img_mproj/false/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","584","228471","0.0-3.0-3.141","","959","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","585","228673","0.0-3.0-0.142","","null","img_mproj/faces/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","586","228974","0.0-3.0-1.142","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","587","229178","0.0-3.0-2.142","","null","img_mproj/Mfaces/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","588","229597","0.0-3.0-3.142","","418","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","589","229799","0.0-3.0-0.143","","null","img_mproj/tools/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","590","230101","0.0-3.0-1.143","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","591","230304","0.0-3.0-2.143","","null","img_mproj/tools/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","592","231158","0.0-3.0-3.143","","854","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","593","231361","0.0-3.0-0.144","","null","img_mproj/false/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","594","231662","0.0-3.0-1.144","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","595","231866","0.0-3.0-2.144","","null","img_mproj/false/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","596","232759","0.0-3.0-3.144","","894","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","597","232961","0.0-3.0-0.145","","null","img_mproj/tools/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","598","233263","0.0-3.0-1.145","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","599","233465","0.0-3.0-2.145","","null","img_mproj/Mtools/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","600","234082","0.0-3.0-3.145","","617","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMT"
"","","","","","image-keyboard-response","601","234284","0.0-3.0-0.146","","null","img_mproj/false/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","602","234586","0.0-3.0-1.146","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","603","234789","0.0-3.0-2.146","","null","img_mproj/false/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","604","235738","0.0-3.0-3.146","","949","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","605","235940","0.0-3.0-0.147","","null","img_mproj/faces/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","606","236241","0.0-3.0-1.147","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","607","236445","0.0-3.0-2.147","","null","img_mproj/faces/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","608","237275","0.0-3.0-3.147","","830","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","609","237478","0.0-3.0-0.148","","null","img_mproj/jap/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","610","237781","0.0-3.0-1.148","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","611","237983","0.0-3.0-2.148","","null","img_mproj/Mjap/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","612","238970","0.0-3.0-3.148","","986","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMJ"
"","","","","","image-keyboard-response","613","239172","0.0-3.0-0.149","","null","img_mproj/Mfrench/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","614","239474","0.0-3.0-1.149","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","615","239677","0.0-3.0-2.149","","null","img_mproj/Mfrench/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","616","240489","0.0-3.0-3.149","","812","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","617","240694","0.0-3.0-0.150","","null","img_mproj/jap/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","618","240995","0.0-3.0-1.150","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","619","241197","0.0-3.0-2.150","","null","img_mproj/jap/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","620","241792","0.0-3.0-3.150","","594","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","621","241993","0.0-3.0-0.151","","null","img_mproj/Mfaces/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","622","242294","0.0-3.0-1.151","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","623","242495","0.0-3.0-2.151","","null","img_mproj/Mfaces/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","624","243064","0.0-3.0-3.151","","568","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","625","243267","0.0-3.0-0.152","","null","img_mproj/faces/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","626","243569","0.0-3.0-1.152","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","627","243771","0.0-3.0-2.152","","null","img_mproj/faces/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","628","244312","0.0-3.0-3.152","","541","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","629","244515","0.0-3.0-0.153","","null","img_mproj/tools/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","630","244816","0.0-3.0-1.153","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","631","245020","0.0-3.0-2.153","","null","img_mproj/tools/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","632","245721","0.0-3.0-3.153","","700","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","633","245925","0.0-3.0-0.154","","null","img_mproj/false/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","634","246226","0.0-3.0-1.154","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","635","246430","0.0-3.0-2.154","","null","img_mproj/Mfalse/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","636","247932","0.0-3.0-3.154","","1501","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMP"
"","","","","","image-keyboard-response","637","248134","0.0-3.0-0.155","","null","img_mproj/Mjap/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","638","248435","0.0-3.0-1.155","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","639","248638","0.0-3.0-2.155","","null","img_mproj/Mjap/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","640","249129","0.0-3.0-3.155","","490","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","641","249334","0.0-3.0-0.156","","null","img_mproj/jap/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","642","249635","0.0-3.0-1.156","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","643","249837","0.0-3.0-2.156","","null","img_mproj/jap/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","644","250307","0.0-3.0-3.156","","469","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","645","250510","0.0-3.0-0.157","","null","img_mproj/false/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","646","250811","0.0-3.0-1.157","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","647","251014","0.0-3.0-2.157","","null","img_mproj/Mfalse/5.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","648","251745","0.0-3.0-3.157","","731","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMP"
"","","","","","image-keyboard-response","649","251948","0.0-3.0-0.158","","null","img_mproj/false/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","650","252250","0.0-3.0-1.158","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","651","252453","0.0-3.0-2.158","","null","img_mproj/false/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","652","252834","0.0-3.0-3.158","","380","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","653","253036","0.0-3.0-0.159","","null","img_mproj/tools/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","654","253338","0.0-3.0-1.159","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","655","253539","0.0-3.0-2.159","","null","img_mproj/tools/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","656","253959","0.0-3.0-3.159","","419","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","657","254161","0.0-3.0-0.160","","null","img_mproj/false/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","658","254462","0.0-3.0-1.160","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","659","254664","0.0-3.0-2.160","","null","img_mproj/false/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","660","255068","0.0-3.0-3.160","","404","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","661","255274","0.0-3.0-0.161","","null","img_mproj/Mfaces/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","662","255574","0.0-3.0-1.161","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","663","255776","0.0-3.0-2.161","","null","img_mproj/Mfaces/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","664","256202","0.0-3.0-3.161","","425","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","665","256404","0.0-3.0-0.162","","null","img_mproj/jap/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","666","256705","0.0-3.0-1.162","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","667","256907","0.0-3.0-2.162","","null","img_mproj/Mjap/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","668","257645","0.0-3.0-3.162","","739","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","669","257850","0.0-3.0-0.163","","null","img_mproj/false/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","670","258153","0.0-3.0-1.163","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","671","258355","0.0-3.0-2.163","","null","img_mproj/false/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","672","258810","0.0-3.0-3.163","","454","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","673","259013","0.0-3.0-0.164","","null","img_mproj/tools/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","674","259314","0.0-3.0-1.164","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","675","259516","0.0-3.0-2.164","","null","img_mproj/tools/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","676","260260","0.0-3.0-3.164","","744","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","677","260463","0.0-3.0-0.165","","null","img_mproj/jap/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","678","260765","0.0-3.0-1.165","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","679","260972","0.0-3.0-2.165","","null","img_mproj/Mjap/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","680","261713","0.0-3.0-3.165","","740","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","681","261915","0.0-3.0-0.166","","null","img_mproj/false/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","682","262217","0.0-3.0-1.166","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","683","262420","0.0-3.0-2.166","","null","img_mproj/Mfalse/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","684","264235","0.0-3.0-3.166","","1815","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMP"
"","","","","","image-keyboard-response","685","264437","0.0-3.0-0.167","","null","img_mproj/jap/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","686","264739","0.0-3.0-1.167","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","687","264943","0.0-3.0-2.167","","null","img_mproj/Mjap/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","688","266198","0.0-3.0-3.167","","1254","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMJ"
"","","","","","image-keyboard-response","689","266401","0.0-3.0-0.168","","null","img_mproj/french/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","690","266703","0.0-3.0-1.168","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","691","266906","0.0-3.0-2.168","","null","img_mproj/french/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","692","268032","0.0-3.0-3.168","","1126","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","693","268235","0.0-3.0-0.169","","null","img_mproj/french/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","694","268536","0.0-3.0-1.169","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","695","268742","0.0-3.0-2.169","","null","img_mproj/french/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","696","269746","0.0-3.0-3.169","","1003","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","697","269948","0.0-3.0-0.170","","null","img_mproj/false/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","698","270249","0.0-3.0-1.170","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","699","270452","0.0-3.0-2.170","","null","img_mproj/false/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","700","271091","0.0-3.0-3.170","","639","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","701","271294","0.0-3.0-0.171","","null","img_mproj/french/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","702","271595","0.0-3.0-1.171","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","703","271802","0.0-3.0-2.171","","null","img_mproj/Mfrench/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","704","273928","0.0-3.0-3.171","","2124","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMF"
"","","","","","image-keyboard-response","705","274130","0.0-3.0-0.172","","null","img_mproj/Mfaces/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","706","274432","0.0-3.0-1.172","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","707","274634","0.0-3.0-2.172","","null","img_mproj/Mfaces/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","708","275571","0.0-3.0-3.172","","936","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","709","275774","0.0-3.0-0.173","","null","img_mproj/Mfalse/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","710","276075","0.0-3.0-1.173","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","711","276278","0.0-3.0-2.173","","null","img_mproj/Mfalse/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","712","277577","0.0-3.0-3.173","","1299","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","d","DMP"
"","","","","","image-keyboard-response","713","277779","0.0-3.0-0.174","","null","img_mproj/Mfaces/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","714","278080","0.0-3.0-1.174","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","715","278282","0.0-3.0-2.174","","null","img_mproj/Mfaces/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","716","279461","0.0-3.0-3.174","","1178","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","717","279663","0.0-3.0-0.175","","null","img_mproj/faces/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","718","279964","0.0-3.0-1.175","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","719","280171","0.0-3.0-2.175","","null","img_mproj/faces/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","720","280684","0.0-3.0-3.175","","512","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","721","280887","0.0-3.0-0.176","","null","img_mproj/tools/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","722","281189","0.0-3.0-1.176","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","723","281391","0.0-3.0-2.176","","null","img_mproj/Mtools/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","724","281910","0.0-3.0-3.176","","519","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMT"
"","","","","","image-keyboard-response","725","282112","0.0-3.0-0.177","","null","img_mproj/faces/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","726","282413","0.0-3.0-1.177","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","727","282616","0.0-3.0-2.177","","null","img_mproj/Mfaces/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","728","282927","0.0-3.0-3.177","","311","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","729","283130","0.0-3.0-0.178","","null","img_mproj/faces/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","730","283431","0.0-3.0-1.178","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","731","283635","0.0-3.0-2.178","","null","img_mproj/faces/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","732","283964","0.0-3.0-3.178","","328","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","733","284166","0.0-3.0-0.179","","null","img_mproj/jap/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","734","284468","0.0-3.0-1.179","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","735","284670","0.0-3.0-2.179","","null","img_mproj/jap/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","736","285845","0.0-3.0-3.179","","1173","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","737","286047","0.0-3.0-0.180","","null","img_mproj/french/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","738","286347","0.0-3.0-1.180","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","739","286549","0.0-3.0-2.180","","null","img_mproj/french/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","740","287016","0.0-3.0-3.180","","467","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","741","287218","0.0-3.0-0.181","","null","img_mproj/jap/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","742","287519","0.0-3.0-1.181","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","743","287724","0.0-3.0-2.181","","null","img_mproj/jap/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","744","288194","0.0-3.0-3.181","","469","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","745","288396","0.0-3.0-0.182","","null","img_mproj/jap/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","746","288697","0.0-3.0-1.182","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","747","288899","0.0-3.0-2.182","","null","img_mproj/Mjap/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","748","289366","0.0-3.0-3.182","","466","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMJ"
"","","","","","image-keyboard-response","749","289568","0.0-3.0-0.183","","null","img_mproj/faces/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","750","289869","0.0-3.0-1.183","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","751","290072","0.0-3.0-2.183","","null","img_mproj/faces/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","752","290362","0.0-3.0-3.183","","290","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","753","290567","0.0-3.0-0.184","","null","img_mproj/Mfalse/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","754","290869","0.0-3.0-1.184","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","755","291072","0.0-3.0-2.184","","null","img_mproj/Mfalse/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","756","292117","0.0-3.0-3.184","","1045","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","757","292320","0.0-3.0-0.185","","null","img_mproj/french/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","758","292621","0.0-3.0-1.185","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","759","292824","0.0-3.0-2.185","","null","img_mproj/french/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","760","293410","0.0-3.0-3.185","","586","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","761","293616","0.0-3.0-0.186","","null","img_mproj/Mfrench/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","762","293918","0.0-3.0-1.186","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","763","294122","0.0-3.0-2.186","","null","img_mproj/Mfrench/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","764","294921","0.0-3.0-3.186","","799","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","765","295124","0.0-3.0-0.187","","null","img_mproj/false/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","766","295426","0.0-3.0-1.187","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","767","295627","0.0-3.0-2.187","","null","img_mproj/Mfalse/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","768","297464","0.0-3.0-3.187","","1837","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMP"
"","","","","","image-keyboard-response","769","297669","0.0-3.0-0.188","","null","img_mproj/Mjap/7.jpg","null","actual_stimuli_presentation_1","",""
