"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","html-keyboard-response","200","284050","0.0-3.0-3.45","","966","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMF"
"","","","","","image-keyboard-response","201","284269","0.0-3.0-0.46","","null","img_mproj/french/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","202","284575","0.0-3.0-1.46","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","203","284779","0.0-3.0-2.46","","null","img_mproj/french/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","204","288848","0.0-3.0-3.46","","4068","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","205","289063","0.0-3.0-0.47","","null","img_mproj/Mfalse/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","206","289374","0.0-3.0-1.47","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","207","289587","0.0-3.0-2.47","","null","img_mproj/Mfalse/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","208","289922","0.0-3.0-3.47","","334","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","209","290131","0.0-3.0-0.48","","null","img_mproj/Mfalse/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","210","290433","0.0-3.0-1.48","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","211","290648","0.0-3.0-2.48","","null","img_mproj/Mfalse/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","212","290991","0.0-3.0-3.48","","343","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","213","291194","0.0-3.0-0.49","","null","img_mproj/false/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","214","291504","0.0-3.0-1.49","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","215","291717","0.0-3.0-2.49","","null","img_mproj/Mfalse/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","216","292929","0.0-3.0-3.49","","1212","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMP"
"","","","","","image-keyboard-response","217","293140","0.0-3.0-0.50","","null","img_mproj/faces/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","218","293450","0.0-3.0-1.50","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","219","293658","0.0-3.0-2.50","","null","img_mproj/faces/5.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","220","294027","0.0-3.0-3.50","","369","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","221","294233","0.0-3.0-0.51","","null","img_mproj/faces/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","222","294541","0.0-3.0-1.51","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","223","294746","0.0-3.0-2.51","","null","img_mproj/faces/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","224","295422","0.0-3.0-3.51","","675","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","225","295626","0.0-3.0-0.52","","null","img_mproj/jap/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","226","295931","0.0-3.0-1.52","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","227","296133","0.0-3.0-2.52","","null","img_mproj/jap/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","228","297394","0.0-3.0-3.52","","1260","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","229","297598","0.0-3.0-0.53","","null","img_mproj/tools/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","230","297908","0.0-3.0-1.53","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","231","298122","0.0-3.0-2.53","","null","img_mproj/tools/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","232","298427","0.0-3.0-3.53","","305","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","233","298636","0.0-3.0-0.54","","null","img_mproj/Mfrench/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","234","298950","0.0-3.0-1.54","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","235","299164","0.0-3.0-2.54","","null","img_mproj/Mfrench/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","236","299659","0.0-3.0-3.54","","495","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","237","299866","0.0-3.0-0.55","","null","img_mproj/jap/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","238","300178","0.0-3.0-1.55","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","239","300380","0.0-3.0-2.55","","null","img_mproj/Mjap/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","240","301424","0.0-3.0-3.55","","1043","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","241","301628","0.0-3.0-0.56","","null","img_mproj/faces/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","242","301939","0.0-3.0-1.56","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","243","302149","0.0-3.0-2.56","","null","img_mproj/Mfaces/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","244","302723","0.0-3.0-3.56","","573","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","245","302925","0.0-3.0-0.57","","null","img_mproj/faces/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","246","303236","0.0-3.0-1.57","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","247","303439","0.0-3.0-2.57","","null","img_mproj/Mfaces/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","248","303810","0.0-3.0-3.57","","370","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","249","304021","0.0-3.0-0.58","","null","img_mproj/Mfalse/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","250","304323","0.0-3.0-1.58","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","251","304537","0.0-3.0-2.58","","null","img_mproj/Mfalse/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","252","304962","0.0-3.0-3.58","","425","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","253","305170","0.0-3.0-0.59","","null","img_mproj/false/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","254","305470","0.0-3.0-1.59","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","255","305677","0.0-3.0-2.59","","null","img_mproj/Mfalse/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","256","306160","0.0-3.0-3.59","","482","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMP"
"","","","","","image-keyboard-response","257","306364","0.0-3.0-0.60","","null","img_mproj/french/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","258","306672","0.0-3.0-1.60","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","259","306876","0.0-3.0-2.60","","null","img_mproj/french/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","260","307203","0.0-3.0-3.60","","327","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","261","307411","0.0-3.0-0.61","","null","img_mproj/false/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","262","307725","0.0-3.0-1.61","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","263","307928","0.0-3.0-2.61","","null","img_mproj/Mfalse/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","264","308624","0.0-3.0-3.61","","696","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMP"
"","","","","","image-keyboard-response","265","308830","0.0-3.0-0.62","","null","img_mproj/jap/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","266","309141","0.0-3.0-1.62","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","267","309357","0.0-3.0-2.62","","null","img_mproj/jap/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","268","309710","0.0-3.0-3.62","","352","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","269","309917","0.0-3.0-0.63","","null","img_mproj/faces/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","270","310229","0.0-3.0-1.63","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","271","310443","0.0-3.0-2.63","","null","img_mproj/Mfaces/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","272","310957","0.0-3.0-3.63","","513","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","273","311173","0.0-3.0-0.64","","null","img_mproj/Mfaces/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","274","311476","0.0-3.0-1.64","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","275","311688","0.0-3.0-2.64","","null","img_mproj/Mfaces/6.jpg","null","actual_stimuli_presentation_2","",""
